Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778620997,100,,Aggregated,40.700000,7.600000,52,77,97,110,140,170,210,240,790,1000,1000,5098,837,52,70.93425643637724,6.004804978147149,1029.534340952523,14984.456649666536
1778620998,100,,Aggregated,42.100000,7.200000,52,77,97,110,140,170,210,240,790,1000,1000,5138,847,52,70.91000174570001,6.004804978147149,1029.534340952523,15021.884001557026
1778620999,100,,Aggregated,41.300000,7.200000,52,77,97,110,140,170,210,240,790,1000,1000,5178,849,52,70.80957178363138,6.004804978147149,1029.534340952523,15057.731556585555
1778621000,100,,Aggregated,40.100000,7.200000,52,77,97,110,140,170,210,240,790,1000,1000,5219,860,52,70.72713995123706,6.004804978147149,1029.534340952523,15087.97873155777
1778621001,100,,Aggregated,41.200000,6.600000,52,77,97,110,140,170,210,240,790,1000,1000,5277,874,52,70.68055201338518,6.004804978147149,1029.534340952523,15118.050028425241
1778621002,100,,Aggregated,41.300000,7.100000,52,77,97,110,140,170,210,240,790,1000,1000,5318,885,52,70.73509660436505,6.004804978147149,1029.534340952523,15155.032342986085
1778621003,100,,Aggregated,41.800000,8.000000,52,77,97,110,140,170,210,240,790,1000,1000,5351,888,52,70.66490853300526,6.004804978147149,1029.534340952523,15175.720612969539
1778621004,100,,Aggregated,42.500000,8.300000,52,77,97,110,140,170,210,240,790,1000,1000,5398,896,52,70.54153142017998,6.004804978147149,1029.534340952523,15209.686180066692
1778621005,100,,Aggregated,41.400000,7.900000,52,77,96,110,140,170,210,240,790,1000,1000,5443,909,52,70.4365063959975,6.004804978147149,1029.534340952523,15235.572662134851
1778621006,100,,Aggregated,43.100000,8.400000,52,77,96,110,140,170,210,240,790,1000,1000,5478,911,52,70.32446709347433,6.004804978147149,1029.534340952523,15268.138919313618
1778621007,100,,Aggregated,43.000000,8.200000,52,77,96,110,140,170,210,240,790,1000,1000,5526,925,52,70.21938943092779,6.004804978147149,1029.534340952523,15276.456026058631
1778621008,100,,Aggregated,42.300000,8.100000,52,77,97,110,140,170,210,240,790,1000,1000,5571,931,52,70.74440192055322,6.004804978147149,1029.534340952523,15333.66523065877
1778621009,100,,Aggregated,42.000000,8.400000,52,77,97,110,140,170,210,240,790,1000,1000,5616,936,52,70.77518247377706,6.004804978147149,1029.534340952523,15375.76566951567
1778621010,100,,Aggregated,43.400000,8.300000,52,77,97,110,140,170,210,240,790,1000,1000,5652,942,52,70.67977067478422,6.004804978147149,1029.534340952523,15396.891365888181
1778621011,100,,Aggregated,43.700000,8.600000,52,77,97,110,140,170,210,240,790,1000,1000,5694,949,52,70.84637225154852,6.004804978147149,1029.534340952523,15428.51756234633
1778621012,100,,Aggregated,43.500000,8.200000,52,77,97,110,140,170,210,240,790,1000,1000,5738,957,52,70.78125819669123,6.004804978147149,1029.534340952523,15473.82223771349
